respondent	chosen	male	id	pct_price_change_8	available_8	pct_price_change_16	available_16	pct_price_change_15	available_15	pct_price_change_4	available_4	pct_price_change_20	available_20	pct_price_change_1	available_1	pct_price_change_13	available_13	pct_price_change_5	available_5	pct_price_change_11	available_11	pct_price_change_3	available_3	pct_price_change_14	available_14	pct_price_change_17	available_17	pct_price_change_0	available_0	pct_price_change_19	available_19	pct_price_change_12	available_12	pct_price_change_10	available_10	pct_price_change_18	available_18	pct_price_change_9	available_9	pct_price_change_6	available_6	pct_price_change_2	available_2	pct_price_change_7	available_7
50	17	1	49	0	1	-0.05	1	0.1	1	0.05	1	0.05	1	0.15	1	0.05	1	0	0	0	0	0.1	1	0	0	0.1	1	0	1	0	0	0	0	0	0	0	0	0.05	1	0	0	0	0	0	0
73	18	0	572	0	0	0	0	0.1	1	0.05	1	0	0	0	0	0	0	0	0	0	1	0	0	0.15	1	0.1	1	0	1	0	0	0.15	1	0.1	1	0.05	1	0	0	0.05	1	0	0	0.1	1
61	19	0	860	0.15	1	0	0	0	0	0	0	0	0	0.05	1	0	0	0	0	0.05	1	0	0	0	0	-0.05	1	0	1	-0.05	1	0.05	1	0	1	0	0	0.1	1	0	0	0.15	1	0.05	1
23	18	1	22	0.15	1	0.05	1	0.1	1	0	0	0	0	-0.1	1	0.15	1	0	0	0.05	1	0	0	0	0	-0.05	1	0	1	0	1	0	0	0.15	1	0	1	0	0	0	0	0	0	0	0
79	19	0	978	0	0	0.1	1	0	0	-0.05	1	0	0	0.15	1	0	1	0.15	1	-0.05	1	0.05	1	-0.1	1	0	0	0	1	-0.1	1	0	0	0	0	0	0	0.15	1	0	0	0	0	0	0
61	20	1	360	0	0	0	0	0.15	1	0	0	0.1	1	0	0	0	1	0	0	-0.05	1	0	0	0	0	-0.05	1	0	1	0.05	1	0	0	0.15	1	0.15	1	0.05	1	0.1	1	0	0	0	0
13	19	0	912	-0.05	1	0	0	0.1	1	0	0	0	0	0	0	-0.05	1	0.15	1	-0.1	1	0.05	1	0	0	0	0	0	1	-0.05	1	-0.05	1	0	0	0	0	0	1	0	0	0.1	1	0	0
71	20	1	70	0.15	1	0	0	0	0	0	0	0.15	1	0.15	1	0	0	0	0	0.15	1	0	0	0	0	0	0	0	1	0.15	1	0.15	1	0	0	0	0	-0.1	1	-0.05	1	-0.1	1	0.05	1
46	20	1	45	0	0	0	0	0.1	1	0.15	1	0.05	1	0.05	1	0	0	0	0	0	0	0.15	1	0	0	0	0	0	1	0.1	1	0	1	-0.1	1	0	0	0	0	0	0	-0.1	1	-0.05	1
44	16	0	743	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-0.05	1	-0.05	1	0	1	0	0	0.15	1	-0.1	1	-0.1	1	0	0	0.15	1	0	0	0.15	1
26	20	1	225	0.15	1	0	0	0	0	0	1	-0.1	1	0	1	0.1	1	0	0	0	0	-0.05	1	0	0	0	0	0	1	-0.1	1	0	0	0	0	-0.05	1	0	0	0.15	1	0.05	1	0	0
61	19	0	760	-0.1	1	0.1	1	-0.05	1	0	0	0	0	0	1	0	0	-0.1	1	0	0	0	0	-0.1	1	0	0	0	1	0.05	1	0	0	0.05	1	0	0	-0.05	1	-0.05	1	0	0	0	0
81	19	0	780	0	0	0	0	0	0	0	0	0	0	0	0	0.1	1	0	0	0.1	1	0	0	0	0	0.1	1	0	1	0	1	0.05	1	0	0	0.15	1	-0.05	1	-0.05	1	0.15	1	0.1	1
100	20	1	199	0	1	0	0	0	0	0	0	0	1	0.1	1	0	1	0	0	0.15	1	0	0	-0.1	1	-0.1	1	0	1	0	0	-0.1	1	0	0	0	0	0	0	0	0	0.15	1	-0.05	1
7	18	0	906	-0.05	1	0.1	1	-0.05	1	-0.05	1	0	0	0.05	1	0	0	0	0	0	1	0	0	0	0	-0.1	1	0	1	0	0	0	0	0.1	1	0	1	0	0	0	0	-0.1	1	0	0
30	19	0	829	0	0	0.05	1	0	0	-0.05	1	-0.05	1	-0.1	1	-0.05	1	0	0	0	0	0	0	0.15	1	0.05	1	0	1	0	1	0	0	-0.1	1	0.15	1	0	0	0	0	0	0	0	0
46	18	0	945	0	0	-0.05	1	0	0	0.15	1	0	0	0	0	0	0	0.1	1	0.15	1	0	1	-0.1	1	0	0	0	1	0	0	0	0	-0.05	1	0	1	0	1	0	0	0	0	0.05	1
96	20	1	495	-0.05	1	-0.1	1	0	0	0	0	-0.1	1	0.05	1	0	0	0.15	1	-0.05	1	0	0	0	0	0.15	1	0	1	0	0	0	0	-0.05	1	0	0	0	0	0	1	0.1	1	0	0
12	17	0	611	0	0	0.1	1	0	0	-0.05	1	0	0	-0.1	1	0	0	0	0	0.05	1	0.05	1	0	0	0.15	1	0	1	0	0	0	0	0	0	0	0	-0.05	1	-0.1	1	0	1	-0.1	1
82	17	0	981	-0.05	1	0	0	0.05	1	0	0	0	0	-0.05	1	0	0	-0.05	1	0	0	0.15	1	0	0	0	1	0	1	0	0	0	0	-0.1	1	0	0	0	0	0.1	1	0	1	-0.1	1
61	18	1	60	0	0	-0.05	1	0	0	0	0	0	0	0	1	0	0	-0.1	1	0.05	1	0.1	1	0	0	0.1	1	0	1	0	0	0	0	0.05	1	0.05	1	0.1	1	-0.1	1	0	0	0	0
72	20	0	671	0.15	1	0.1	1	-0.1	1	0.05	1	0.1	1	0	1	0	0	0	0	0.1	1	0	0	0	0	-0.05	1	0	1	0	0	0	0	0	0	0	0	0.05	1	0	0	0	0	0.15	1
19	20	0	618	0.15	1	0	0	0	0	0	0	0.15	1	0	0	0.1	1	-0.05	1	0.15	1	0	0	0	0	0	0	0	1	-0.05	1	0	1	-0.05	1	0	0	-0.1	1	0.1	1	0	0	0	0
96	20	0	895	0	0	-0.1	1	0	1	0.1	1	-0.05	1	-0.1	1	-0.05	1	0	0	0	0	0	0	0	0	0.1	1	0	1	0	1	0	1	0	0	0	0	0	0	0.15	1	0	0	0	0
76	19	0	975	0	0	0.1	1	-0.1	1	-0.05	1	0	0	-0.1	1	0	0	0	1	0.1	1	0.05	1	0	0	0	0	0	1	-0.1	1	0	0	0	0	0	0	0	0	0.15	1	0	0	0.05	1
95	17	0	894	-0.1	1	0	0	0.05	1	0	0	0	0	-0.1	1	-0.1	1	-0.05	1	0	0	-0.1	1	0.05	1	0	1	0	1	0	0	0	0	-0.1	1	0	0	0	0	-0.1	1	0	0	0	0
23	20	1	422	0.1	1	0	0	0	0	0	0	0.05	1	0.1	1	0	0	0	0	-0.1	1	0.15	1	0	1	0.1	1	0	1	0	1	0	0	0.1	1	0	0	0.15	1	0	0	0	0	0	0
6	17	1	105	0	0	0.05	1	-0.1	1	0.15	1	0	0	-0.05	1	0.15	1	0	0	0.05	1	0	1	0	0	0	1	0	1	0	0	0	0	0.15	1	0	0	-0.05	1	0	0	0	0	0	0
28	17	1	327	0	1	0.15	1	0.15	1	0.15	1	0	0	0	0	0	0	0	0	0.05	1	-0.05	1	0	0	0.1	1	0	1	0	0	0.1	1	0	0	0	0	0	1	0	0	0	0	-0.1	1
69	17	0	668	0	0	0	0	-0.1	1	0	0	0	0	-0.05	1	-0.05	1	-0.05	1	0	1	0	0	0	0	0.05	1	0	1	0	0	0	0	-0.1	1	-0.1	1	0	0	0	1	0	0	-0.1	1
10	20	0	909	0	0	0	0	-0.1	1	0	0	-0.1	1	-0.1	1	0.05	1	0	0	0.1	1	0.15	1	0	0	0.1	1	0	1	0	0	0	0	0.1	1	0	0	0.05	1	-0.1	1	0	0	0	0
91	18	0	790	0	0	0	0	-0.1	1	0	0	0	0	0.15	1	0	0	0.15	1	0.15	1	0	0	0	0	-0.1	1	0	1	0	0	0	0	0.05	1	0.05	1	0	0	0	1	-0.1	1	0	1
76	17	1	75	0	0	0.05	1	0.1	1	0	0	0	0	0	0	0	0	0	0	-0.1	1	0	0	-0.1	1	0.05	1	0	1	0	0	-0.05	1	0	1	0.1	1	0	0	0	0	-0.1	1	0	1
70	18	1	469	0	0	0	0	0	0	-0.1	1	0	0	-0.1	1	0.1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	-0.05	1	0	0	0	1	0	1	0.05	1	0.05	1	0.15	1
25	20	1	124	-0.05	1	0	0	0	0	0	1	-0.05	1	0	0	0	1	0	0	0.1	1	0	1	-0.1	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0.05	1	0	0	0	0
6	18	0	905	-0.1	1	0	0	-0.1	1	0	0	0	0	0	0	0	0	0	1	-0.05	1	0	0	0.15	1	0	0	0	1	0	1	0	0	0	1	0.05	1	0	1	0.05	1	0	0	0	0
62	17	0	561	-0.05	1	0	0	0.1	1	0	0	0	0	-0.1	1	0.15	1	0.15	1	0	0	-0.1	1	-0.1	1	-0.05	1	0	1	0.05	1	0.05	1	0	0	0	0	0	0	0	0	0	0	0	0
30	20	1	229	0	0	-0.1	1	-0.05	1	-0.1	1	-0.1	1	0	0	0	0	0.15	1	-0.1	1	0.1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	-0.1	1	-0.1	1	0	1	0	0
11	19	0	510	0	0	-0.1	1	0	0	-0.05	1	0	0	0	0	0	0	-0.05	1	0	0	0	1	0.15	1	0	0	0	1	0.15	1	0	0	-0.1	1	0	0	0.05	1	0	1	-0.1	1	0	0
46	18	1	245	0	0	0	0	0.1	1	0	0	0	0	0	0	0	0	-0.05	1	-0.05	1	-0.05	1	0	0	0	0	0	1	0	0	-0.1	1	0	0	0.15	1	0.1	1	-0.05	1	-0.1	1	-0.1	1
16	20	1	415	0.1	1	0	0	0	1	0.05	1	-0.1	1	0	0	0	0	0	0	-0.1	1	0	0	0	0	0.15	1	0	1	0.05	1	0	0	0	1	0	0	0.15	1	0	0	0	0	-0.1	1
26	20	1	425	-0.05	1	0	0	0	0	0	1	0.15	1	0	0	0	0	0	0	0	0	0	0	0.1	1	0	1	0	1	0	0	0	0	0	1	0	1	0	0	-0.05	1	-0.1	1	0.1	1
44	20	1	43	-0.1	1	0	0	0	0	0	0	-0.05	1	0	0	0.15	1	0	0	0.05	1	0	0	0	0	-0.05	1	0	1	0	1	0.1	1	0.1	1	0	0	0.05	1	0	0	0.05	1	0	0
48	19	0	747	0	0	0	1	0	0	0	0	-0.1	1	0	0	0.1	1	0	0	0	1	0	0	0.05	1	0	1	0	1	0	1	0	1	0	0	0	0	-0.05	1	0.1	1	0	0	0	0
83	20	0	982	-0.05	1	-0.1	1	0.1	1	0.05	1	0.05	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0.05	1	0	0	0	0	0	0	0	1	0.15	1	0	0	0	0
72	20	0	771	0	0	-0.1	1	0	0	0	0	-0.05	1	0.05	1	-0.05	1	0.1	1	0	1	0	1	0.1	1	0	0	0	1	0	0	0	0	0	0	0	0	0.05	1	0.05	1	0	0	0	0
21	20	1	220	0	0	0.1	1	-0.05	1	0	0	0.1	1	0	0	0	1	0.1	1	0.1	1	0.1	1	0	0	-0.1	1	0	1	0	1	0	0	0.1	1	0	0	0	0	0	0	0	0	0	0
83	18	1	482	0	0	0	0	0	0	0.05	1	0	0	0	0	0	0	0	1	0.15	1	0.05	1	0	0	0.15	1	0	1	0	0	-0.05	1	-0.1	1	0.05	1	0.1	1	-0.1	1	0	0	0	0
60	20	1	259	0	0	0	0	-0.05	1	-0.1	1	0.05	1	0	0	-0.1	1	0	0	0	0	0	0	0.1	1	0.15	1	0	1	0.05	1	0	0	0	1	0	0	0	0	0	0	-0.1	1	-0.1	1
67	20	1	166	-0.05	1	0.05	1	0	0	0.15	1	-0.1	1	0	0	0	0	0	0	0.05	1	0	0	0.05	1	0	0	0	1	0.15	1	0	1	0	0	0	0	0.15	1	0	0	-0.1	1	0	0
74	16	0	573	0.05	1	-0.05	1	0.05	1	0.15	1	0	0	-0.05	1	0	0	0	1	0.15	1	0	0	0	0	0	0	0	1	0	0	-0.05	1	0	0	0	0	0.1	1	0.05	1	0	0	0	0
25	19	0	924	-0.05	1	0	1	0	0	0	0	0.05	1	0	1	0	0	-0.05	1	0	0	0	0	0	0	0.05	1	0	1	0.15	1	0	0	0	0	0	0	-0.05	1	-0.1	1	0	1	0	0
32	18	0	731	0.1	1	-0.1	1	0	0	0	0	0	0	0	0	0	1	-0.1	1	0	0	0.1	1	0	0	-0.1	1	0	1	0	0	0.1	1	0	0	0.1	1	0	0	0	1	-0.05	1	0	0
65	19	0	864	0	0	0	0	0.15	1	0	0	0	0	0.05	1	0	0	0	0	0	0	0	0	0	0	0.05	1	0	1	0.1	1	0.05	1	0	1	-0.1	1	0	0	0.05	1	0.15	1	-0.1	1
21	20	0	920	0.05	1	0	0	0	0	0	0	0.15	1	0.05	1	-0.05	1	-0.1	1	-0.05	1	0.05	1	0	0	0.15	1	0	1	0	0	0	0	0	0	0.15	1	0.15	1	0	0	0	0	0	0
23	20	0	522	0	0	0	0	0.05	1	0	0	0	1	0	0	0.05	1	0	0	-0.1	1	0.05	1	0	0	0.1	1	0	1	0	0	0	0	0.05	1	0	0	0	1	0.05	1	0.05	1	0	0
92	20	1	291	0	0	0.1	1	0	0	0.15	1	0.05	1	-0.05	1	0	0	0.15	1	0.15	1	0.1	1	0.1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-0.1	1
24	20	1	423	0	0	0	0	0.05	1	0	0	0.1	1	0	0	0	1	0.15	1	0	0	0	0	0.1	1	0.1	1	0	1	0	0	-0.05	1	0	1	0	0	0.05	1	0	0	0	0	0.05	1
4	20	1	3	0	0	0	0	0	0	0	1	-0.05	1	-0.05	1	0.05	1	-0.05	1	0	0	0.05	1	0	0	0.05	1	0	1	0	0	0	0	-0.1	1	0	0	0.1	1	0	1	0	0	0	0
32	20	1	431	-0.05	1	0.1	1	0	0	-0.05	1	0.15	1	0	0	0	0	0.05	1	0.05	1	0	0	0.15	1	0	0	0	1	0	0	0.1	1	0	0	0	0	-0.1	1	0	0	0	0	-0.1	1
46	20	0	645	0	0	0.1	1	0.1	1	0.05	1	0	1	0	0	-0.05	1	0	0	-0.1	1	-0.1	1	0	0	0	0	0	1	-0.05	1	-0.1	1	0	0	0.05	1	0	0	0	0	0	0	0	0
47	14	0	746	0	0	-0.1	1	0	0	0.1	1	0	0	0	0	0.1	1	0	0	0	0	0	0	-0.05	1	0.05	1	0	1	0	0	0	0	0.15	1	0.1	1	0	1	0	1	-0.05	1	0	0
2	17	1	201	0	1	-0.05	1	0	0	-0.05	1	0	0	0	0	0	1	0	0	0.05	1	0	0	0	1	-0.1	1	0	1	0	0	0	0	0.15	1	0	0	0	0	0	1	0.1	1	0	0
98	20	0	597	0	0	-0.1	1	0	0	0	0	0	1	0	0	-0.05	1	-0.05	1	0	0	0.15	1	0.05	1	0.15	1	0	1	0	0	-0.1	1	0	0	-0.1	1	0	0	0	0	0.1	1	0	0
62	18	1	61	0.05	1	-0.1	1	0	1	0.15	1	0	0	0	0	0	0	0	0	0	0	0	0	0.1	1	0	1	0	1	0.05	1	0	0	0	0	0.05	1	-0.05	1	0	0	0	1	0	0
77	20	1	176	0.1	1	0	0	0.1	1	0	0	0.15	1	0	1	0.05	1	0.15	1	0	0	0	0	-0.05	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	-0.05	1	0	0	0.15	1
98	20	0	797	0.1	1	0	0	0.1	1	-0.05	1	-0.05	1	-0.05	1	0	0	0	0	-0.05	1	0	1	0.1	1	0	0	0	1	0.05	1	0	0	0	0	0	0	0	0	0	0	0	0	-0.1	1
2	20	0	901	0	0	0.15	1	0	0	0	0	0.05	1	0	0	0	0	0	1	0.15	1	0.15	1	0	0	0	0	0	1	0	0	0.15	1	0	1	-0.1	1	0.05	1	0	0	-0.1	1	0	0
88	19	1	87	0	0	0.1	1	0	0	0	1	0	0	0	0	0	0	-0.1	1	0	0	0.1	1	-0.1	1	-0.1	1	0	1	0.05	1	-0.1	1	0	0	0	1	-0.1	1	0	0	0	0	0	0
70	18	1	169	0.1	1	0	0	0.1	1	0	0	0	0	0	0	0	1	0.15	1	0	0	0.1	1	-0.1	1	0	0	0	1	0	0	0	0	0	0	0.05	1	-0.05	1	0.1	1	0.05	1	0	0
89	16	1	388	0	0	-0.1	1	-0.1	1	0	1	0	0	-0.1	1	0.1	1	0.05	1	-0.05	1	0.15	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.1	1	0.05	1	0	0	0	0
15	19	1	14	-0.05	1	0	0	0	0	0	1	0	0	-0.1	1	0	0	0.15	1	0	0	0	1	0	0	-0.05	1	0	1	0.05	1	0.15	1	0	0	0	0	0.15	1	-0.05	1	0	0	0	0
85	18	0	884	0	0	0	1	-0.05	1	0	0	0	0	0	1	0.15	1	0.1	1	0	0	0	0	0	0	0.15	1	0	1	0	0	0	0	-0.05	1	0	1	0	0	0	1	0.1	1	0	0
45	19	1	344	0	0	-0.05	1	0.1	1	-0.05	1	0.05	1	0.1	1	0	1	0	0	0	0	0	0	-0.1	1	0	0	0	1	0	1	0	0	0	0	0	0	-0.1	1	0	0	0	0	-0.1	1
99	20	0	598	0.05	1	0	0	-0.05	1	0.05	1	0.1	1	-0.1	1	0	0	0	0	0	0	0.05	1	0	0	0	0	0	1	0	0	0	0	0	0	0.05	1	-0.05	1	0.05	1	0.05	1	0	0
77	20	1	476	0	1	0	0	0	0	0	0	-0.1	1	-0.1	1	0.05	1	0	0	0.15	1	0	0	0	0	0.1	1	0	1	0	0	-0.05	1	0.1	1	0.15	1	0	0	0	0	0.1	1	0	0
25	20	0	824	0	0	0	0	-0.1	1	0	0	0.05	1	0	0	0.1	1	0	0	-0.1	1	0	0	0.1	1	0.05	1	0	1	-0.05	1	0.05	1	-0.1	1	0	0	0	1	0	0	0	0	0	0
77	20	0	776	-0.1	1	0	0	-0.1	1	0.1	1	0	1	0	0	0.1	1	0	0	0	0	0	0	-0.05	1	0	0	0	1	0.15	1	0	0	0.15	1	-0.1	1	0.1	1	0	0	0	0	0	0
73	18	1	472	0.15	1	0	1	0	0	0.1	1	0	0	0	0	0.1	1	0	1	0	0	0	0	0	0	0.1	1	0	1	0	0	0	0	0	0	-0.1	1	0.15	1	0	0	0.05	1	0.1	1
50	16	0	649	-0.05	1	0.1	1	0	1	-0.1	1	0	0	0	1	0	0	0	0	-0.05	1	0	0	0	0	0	0	0	1	0	0	0	0	0.1	1	0	0	-0.05	1	-0.05	1	0.15	1	0	0
48	20	1	147	0.15	1	0.15	1	-0.1	1	0	0	-0.1	1	0	0	0	1	0	0	-0.05	1	0	0	0	0	0	0	0	1	0	0	0	0	-0.05	1	0	0	0	0	0.15	1	-0.05	1	-0.05	1
3	20	0	902	0	0	0	0	0	0	0.05	1	0	1	0	0	0.15	1	0	0	0.05	1	0	1	0	0	0.05	1	0	1	0	0	0	1	0	0	0	0	0	0	0.1	1	0	1	-0.1	1
74	20	0	873	0	0	-0.05	1	0	0	0	0	-0.1	1	0	0	0	1	0.15	1	0	1	0.15	1	0	0	0	0	0	1	0.1	1	0	1	-0.05	1	0	0	0	0	0.15	1	0	0	0	0
22	16	1	121	0	0	-0.05	1	0	0	0	0	0	0	0	1	0	1	0	0	0.05	1	-0.05	1	0	0	-0.05	1	0	1	0	0	0.15	1	-0.05	1	0.15	1	0	0	0	0	0.15	1	0	0
35	20	0	634	0	0	0	0	0	0	0.15	1	0.05	1	0.1	1	0	0	0.1	1	0	0	-0.05	1	0	0	0	0	0	1	0	0	0.15	1	0	0	0	1	0	0	0.05	1	-0.05	1	0.15	1
60	20	0	859	0	0	0	0	-0.05	1	0	1	0.05	1	-0.1	1	0.15	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0.05	1	0	1
60	18	0	659	-0.05	1	0.15	1	0	0	0	0	0	0	0	0	0.15	1	0.05	1	0	0	0.05	1	0.15	1	0	0	0	1	0	0	-0.1	1	0	1	0	1	0	0	0	0	0.05	1	0	0
11	20	1	210	0	0	0	0	0.15	1	-0.1	1	0.15	1	-0.05	1	0	0	0	0	0	0	0	1	0.1	1	-0.05	1	0	1	0	0	0.15	1	0	0	0	0	-0.05	1	0	0	0	0	0.1	1
88	18	0	787	0	0	0	0	0	1	-0.1	1	0	0	0	0	0.05	1	0	1	0.15	1	0.15	1	0	0	-0.1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	-0.1	1	0	1
12	20	0	911	0	0	0.05	1	0	0	0	0	0.1	1	0.1	1	0.05	1	0	0	0	1	0.1	1	0.05	1	0	0	0	1	0	0	0	0	0	0	0	0	-0.1	1	0	0	0.15	1	0.1	1
45	19	0	944	-0.05	1	-0.1	1	0	0	0.15	1	0	0	0	0	0	0	0	0	0	0	0.05	1	-0.05	1	0	0	0	1	0	1	0.15	1	0	0	-0.05	1	-0.1	1	0	0	0.15	1	0	0
17	16	0	716	0.1	1	-0.05	1	0	0	0	0	0	0	0.15	1	-0.05	1	0	0	0	0	0.1	1	0	0	0	0	0	1	0	0	0.1	1	0.1	1	0	0	0	0	0	1	0.15	1	-0.1	1
17	20	0	916	0.05	1	0	0	0	0	-0.1	1	0.05	1	-0.1	1	0	0	0	0	0	0	-0.05	1	0.1	1	-0.1	1	0	1	-0.1	1	-0.1	1	0	0	0	0	0	0	0	0	0	0	0.1	1
62	20	1	161	0	0	0	0	-0.05	1	0	0	0.15	1	-0.05	1	-0.1	1	-0.05	1	-0.1	1	-0.05	1	0	0	-0.1	1	0	1	0	0	0.05	1	0	0	0	0	0.1	1	0	0	0	0	0	0
58	20	1	157	0.1	1	-0.1	1	0	0	0.1	1	0.05	1	0	0	0	0	0.05	1	0	0	0	0	0	0	-0.1	1	0	1	0	0	0.05	1	0	0	0	1	-0.1	1	0	0	0	0	-0.1	1
55	19	1	154	-0.05	1	0.05	1	0.05	1	0	0	0	0	-0.05	1	0	0	0	0	0	0	-0.1	1	0	0	0.05	1	0	1	0.1	1	0	1	0	0	-0.05	1	0	0	0	0	0	0	0.05	1
85	17	0	584	0	0	0.15	1	0.05	1	-0.05	1	0	0	0.15	1	0	0	-0.1	1	0.05	1	0	0	0	0	-0.1	1	0	1	0	0	0	0	0	0	0.1	1	0	0	-0.1	1	-0.05	1	0	0
36	19	1	35	0.15	1	0.15	1	0	0	0	1	0	0	0	0	0	0	0	0	-0.05	1	-0.1	1	0	0	0	0	0	1	0.1	1	0.05	1	0	0	0.05	1	0	0	0	0	-0.05	1	0.1	1
3	19	0	602	-0.05	1	0	0	-0.05	1	0	0	0	0	0.15	1	0	0	-0.1	1	0	0	0	0	0	0	0	0	0	1	-0.05	1	0.05	1	-0.05	1	0	0	-0.05	1	0.15	1	0	1	0	0
58	19	0	657	-0.05	1	0	0	-0.1	1	-0.1	1	0	0	0	1	0	0	0	0	-0.05	1	0	0	0	1	-0.05	1	0	1	0.05	1	-0.05	1	0	0	0	0	0	0	0	0	0	0	0.15	1
4	19	0	503	-0.1	1	0	0	0.05	1	0	1	0	0	0.15	1	0	0	0	0	0	1	0.1	1	0	0	-0.1	1	0	1	0	1	0	0	0.15	1	0	0	0	0	0	0	0	0	0	1
74	20	1	173	0	0	0	0	0	0	-0.1	1	0.1	1	0	0	0	0	0.15	1	-0.1	1	0	0	-0.1	1	0	0	0	1	0	1	0	0	0	0	-0.1	1	-0.05	1	0.15	1	0	0	0	1
64	18	0	963	-0.1	1	-0.05	1	0	0	-0.1	1	0	0	0	0	0.1	1	0	0	0	0	0	0	0	1	0	0	0	1	-0.05	1	0.15	1	0	0	0.1	1	0.05	1	0	0	0.15	1	0	0
79	19	0	878	0	0	0.1	1	0	0	0	0	0	0	0	0	-0.05	1	0.1	1	0	0	0	1	0	0	0.05	1	0	1	0.1	1	0	0	0	0	0.1	1	0	0	0.1	1	0.05	1	-0.05	1
89	20	1	188	0	0	0	1	0	0	0	0	-0.05	1	-0.1	1	0	0	0	0	0.1	1	0.15	1	-0.1	1	-0.05	1	0	1	0	0	0	0	0.05	1	0	0	0.15	1	0	1	0	0	0	0
76	17	1	375	0.15	1	0.15	1	0	0	0.15	1	0	0	-0.05	1	0	0	0	0	0	0	0	0	0.05	1	0.15	1	0	1	0	0	-0.05	1	0	0	0	0	0.15	1	0.05	1	0	0	0.15	1
93	20	0	792	0	0	0	0	0	0	0.05	1	0.1	1	0	0	0	0	0	0	0	0	0.05	1	-0.05	1	0.05	1	0	1	0	1	0	0	-0.1	1	0	0	0.05	1	0	0	0.05	1	0.05	1
93	19	0	592	0	0	0	0	0	0	0.1	1	0	0	0	0	-0.1	1	0	1	0	0	0	0	0	0	-0.05	1	0	1	0	1	0.1	1	-0.1	1	-0.05	1	0	0	0	0	0.15	1	-0.05	1
85	19	0	784	0	1	0	0	0.05	1	0	0	0	0	-0.05	1	0.15	1	-0.1	1	0	0	0	0	0.15	1	0	0	0	1	-0.05	1	0	0	0.05	1	0.05	1	-0.1	1	0	0	0	0	0	0
68	20	0	867	0	0	-0.05	1	0.1	1	0.1	1	-0.1	1	0	0	0	0	0.05	1	0.15	1	0.1	1	-0.1	1	0.15	1	0	1	0	0	0	0	0	0	0	0	0.15	1	0	0	0	0	0	0
54	18	0	753	0	0	0	0	-0.1	1	0.1	1	0	0	0.15	1	0	0	0	1	0.15	1	0	0	0.05	1	0	0	0	1	0	1	0	0	0	0	0.1	1	0	0	0.15	1	0.1	1	0	0
49	19	1	448	-0.05	1	0	0	0	0	0	0	0	0	0	1	0.15	1	-0.1	1	0	0	0	0	0	0	0.05	1	0	1	0.15	1	0	1	0.1	1	-0.1	1	0	0	0	0	0.05	1	0	0
92	20	1	491	0	0	0.15	1	-0.05	1	-0.1	1	-0.05	1	0	0	0	0	0.15	1	0	0	-0.05	1	0	0	0.1	1	0	1	0	0	0.15	1	0	0	0	0	0	0	0	0	0	1	-0.05	1
8	18	0	907	0	0	0.05	1	0	0	0.05	1	0	1	0.1	1	0	0	0.1	1	0	0	0.1	1	0	1	0	0	0	1	0	0	0	0	0	0	0.15	1	0	0	0	0	0.15	1	0	1
34	20	0	933	0	0	0	0	0	0	0	0	0.1	1	-0.05	1	0.1	1	0	0	0.15	1	-0.05	1	0.1	1	0	0	0	1	0	0	-0.1	1	0	0	0	0	-0.1	1	0.05	1	0	0	0.05	1
7	16	1	306	0	0	-0.1	1	0.15	1	0	0	0	0	0	0	0	1	0	0	-0.1	1	0	0	0.05	1	0	0	0	1	0	0	0	1	0	0	0.1	1	0.05	1	0	0	-0.1	1	-0.05	1
58	19	0	757	0	0	-0.05	1	0.05	1	0.05	1	0	0	0	0	0	0	0	0	0	0	-0.05	1	0	0	0.05	1	0	1	-0.1	1	0	1	0	0	0	0	-0.05	1	0.05	1	0.1	1	0	0
28	20	0	527	0	0	-0.05	1	0.05	1	0.15	1	-0.1	1	0	0	0	0	0	0	-0.1	1	-0.1	1	0	0	0.1	1	0	1	0.1	1	0	0	0	0	0	0	0.15	1	-0.05	1	0	0	0	0
74	15	0	773	0	0	0	0	0.15	1	0.1	1	0	0	0.05	1	-0.1	1	0	0	-0.05	1	-0.05	1	0	0	-0.1	1	0	1	0	1	0	0	0.1	1	0	0	0	0	0	0	0	0	0.05	1
84	18	0	783	0	0	0	1	0.05	1	0	0	0	0	0	0	0	0	-0.1	1	-0.05	1	0	0	0.1	1	0	0	0	1	0	0	-0.1	1	0.1	1	0.15	1	0	0	0.15	1	0	1	0	0
46	16	1	345	-0.05	1	-0.05	1	0	0	0	0	0	0	0	0	-0.05	1	0.1	1	0	0	0	0	0.1	1	0	1	0	1	0.1	1	0	0	0.05	1	0	0	0.05	1	0	0	0	0	0.1	1
90	16	0	989	0	0	0.15	1	0	0	0	0	-0.05	1	0	0	0.05	1	0	0	0	0	0	0	0.1	1	-0.1	1	0	1	0	0	0	1	0	0	0.1	1	0.1	1	0.05	1	0	0	0.1	1
